player_id,region,total_playtime_hours,days_active,spending_category,total_spent,battle_pass_purchases,skins_purchased,loot_boxes_purchased,days_since_last_purchase,daily_sessions,sessions_per_week,churn_status,d1_retention,d7_retention,d30_retention,arpu,arppu
1014,NA,114,188,Free,10,1,0,3,41,2,38,Yes,1,1,0,0.05319148936170213,0.05319148936170213
1015,APAC,92,305,Free,5,0,4,3,28,2,34,No,0,1,1,0.01639344262295082,0.01639344262295082
1016,LATAM,121,254,Free,0,0,3,1,59,2,14,No,1,0,0,0.0,0.0
1017,NA,188,80,Free,0,0,2,5,47,3,17,No,1,0,0,0.0,0.0
1018,EU,74,186,Dolphin,0,0,2,4,32,0,30,No,0,1,0,0.0,0.0
1019,LATAM,14,5,Free,0,0,3,2,24,3,12,Yes,1,1,0,0.0,0.0
1020,NA,141,46,Small Spender,0,0,4,4,47,4,9,No,1,0,1,0.0,0.0
1021,APAC,184,354,Free,50,0,3,6,1,4,18,No,0,1,0,0.14124293785310735,0.14124293785310735
1022,NA,119,102,Free,10,0,0,4,4,2,9,Yes,1,0,0,0.09803921568627451,0.09803921568627451
1023,LATAM,45,2,Free,0,1,2,2,13,1,25,No,1,0,1,0.0,0.0
1024,LATAM,93,217,Small Spender,10,1,2,5,34,2,30,Yes,0,0,1,0.04608294930875576,0.04608294930875576
1025,LATAM,44,25,Free,5,0,3,3,13,3,15,Yes,1,0,0,0.2,0.2
1026,EU,132,257,Free,0,0,5,1,38,3,22,Yes,0,1,0,0.0,0.0
1027,LATAM,32,223,Free,0,0,3,6,18,3,20,Yes,1,1,0,0.0,0.0
1028,APAC,84,324,Free,0,0,1,4,15,2,32,No,1,1,0,0.0,0.0
1029,NA,49,69,Free,0,0,0,3,52,3,15,No,1,0,1,0.0,0.0
1030,APAC,106,197,Free,0,0,0,1,17,0,7,No,1,1,0,0.0,0.0
1031,NA,81,272,Free,100,0,2,1,1,3,35,No,0,0,0,0.36764705882352944,0.36764705882352944
1032,EU,108,182,Small Spender,0,1,2,4,56,2,14,No,0,0,1,0.0,0.0
1033,NA,101,18,Free,50,0,0,4,2,4,29,No,1,0,0,2.7777777777777777,2.7777777777777777
1034,NA,50,107,Free,0,0,2,4,6,0,25,No,1,1,1,0.0,0.0
1035,NA,131,17,Free,0,0,1,2,40,3,29,Yes,1,0,0,0.0,0.0
1036,APAC,97,125,Free,50,0,2,1,58,1,19,No,1,1,0,0.4,0.4
1037,NA,50,82,Free,0,0,1,5,11,1,28,No,1,1,0,0.0,0.0
1038,APAC,212,4,Small Spender,50,0,0,1,51,2,26,No,1,0,1,12.5,12.5
1039,NA,123,115,Small Spender,0,0,2,1,15,5,13,No,1,0,0,0.0,0.0
1040,NA,92,351,Free,100,0,1,4,17,3,31,Yes,1,0,0,0.2849002849002849,0.2849002849002849
1041,EU,170,351,Free,0,0,1,2,34,1,35,No,0,0,0,0.0,0.0
1042,APAC,192,137,Free,0,1,2,1,55,4,5,Yes,0,0,0,0.0,0.0
1043,NA,92,287,Free,5,0,4,3,31,4,22,No,0,1,0,0.017421602787456445,0.017421602787456445
1044,EU,117,228,Dolphin,10,0,1,5,9,3,18,No,1,0,0,0.043859649122807015,0.043859649122807015
1045,LATAM,50,16,Small Spender,0,0,3,0,32,5,36,No,1,1,0,0.0,0.0
1046,EU,92,298,Free,200,1,1,6,15,2,18,No,1,1,1,0.6711409395973155,0.6711409395973155
1047,NA,90,212,Whale,5,0,0,4,22,1,28,Yes,1,1,0,0.02358490566037736,0.02358490566037736
1048,NA,109,246,Free,0,1,1,3,29,1,16,No,1,0,0,0.0,0.0
1049,LATAM,116,286,Free,0,1,0,3,45,2,13,No,1,1,0,0.0,0.0
1050,NA,127,282,Free,0,0,1,5,7,4,41,No,1,1,1,0.0,0.0
1051,LATAM,111,177,Free,0,0,2,2,0,4,9,No,1,1,0,0.0,0.0
1052,EU,39,31,Dolphin,0,0,3,6,8,2,18,No,1,1,0,0.0,0.0
1053,LATAM,53,50,Dolphin,10,0,1,5,32,5,26,No,0,0,0,0.2,0.2
1054,APAC,72,143,Small Spender,5,0,3,1,15,5,20,No,0,0,0,0.03496503496503497,0.03496503496503497
1055,LATAM,85,52,Free,0,0,1,2,3,2,6,No,0,1,0,0.0,0.0
1056,EU,152,233,Small Spender,0,0,4,3,41,2,1,No,1,1,0,0.0,0.0
1057,APAC,41,166,Small Spender,200,0,6,4,50,2,14,Yes,0,0,1,1.2048192771084338,1.2048192771084338
1058,EU,82,38,Free,0,0,3,4,6,0,36,No,1,1,0,0.0,0.0
1059,EU,147,20,Free,0,0,3,2,29,2,20,No,1,0,0,0.0,0.0
1060,EU,85,99,Small Spender,5,1,1,6,2,3,15,Yes,1,1,0,0.050505050505050504,0.050505050505050504
1061,LATAM,123,215,Dolphin,10,0,3,6,53,3,22,No,1,0,1,0.046511627906976744,0.046511627906976744
1062,LATAM,93,44,Small Spender,200,1,2,4,6,4,43,No,1,0,0,4.545454545454546,4.545454545454546
1063,APAC,112,111,Free,200,0,3,4,25,4,26,No,1,1,0,1.8018018018018018,1.8018018018018018
1064,EU,88,89,Free,100,0,2,1,39,4,19,No,0,1,0,1.1235955056179776,1.1235955056179776
1065,EU,133,319,Dolphin,0,1,0,5,23,2,21,No,1,1,0,0.0,0.0
1066,APAC,22,118,Small Spender,0,1,2,6,57,3,32,No,1,0,1,0.0,0.0
1067,NA,81,239,Free,0,0,1,2,15,0,7,Yes,1,0,0,0.0,0.0
1068,NA,114,72,Free,0,0,6,1,33,3,15,Yes,0,1,0,0.0,0.0
1069,EU,126,310,Dolphin,0,0,4,3,49,4,21,No,0,1,0,0.0,0.0
1070,NA,174,304,Dolphin,0,0,2,4,7,1,18,No,0,0,0,0.0,0.0
1071,NA,80,163,Small Spender,0,1,3,5,47,1,26,No,1,1,0,0.0,0.0
1072,NA,173,251,Free,0,0,2,2,56,2,31,No,1,1,0,0.0,0.0
1073,NA,67,357,Small Spender,0,0,2,1,30,2,32,No,0,1,0,0.0,0.0
1074,NA,166,195,Free,0,0,1,2,20,1,26,Yes,0,0,0,0.0,0.0
1075,LATAM,140,60,Dolphin,50,0,3,6,10,0,9,No,1,0,0,0.8333333333333334,0.8333333333333334
1076,EU,54,98,Free,5,0,1,2,29,0,12,Yes,1,1,0,0.05102040816326531,0.05102040816326531
1077,EU,115,356,Small Spender,100,0,3,1,29,1,27,No,1,1,1,0.2808988764044944,0.2808988764044944
1078,APAC,97,355,Small Spender,0,0,0,1,50,2,17,No,1,0,1,0.0,0.0
1079,NA,131,73,Small Spender,0,0,6,5,10,3,24,No,1,1,1,0.0,0.0
1080,LATAM,88,222,Free,0,0,4,0,54,3,13,No,1,1,1,0.0,0.0
1081,APAC,84,119,Free,5,1,2,2,50,3,28,No,1,0,0,0.04201680672268908,0.04201680672268908
1082,NA,168,182,Small Spender,50,1,0,2,51,4,10,No,1,1,0,0.27472527472527475,0.27472527472527475
1083,EU,95,218,Free,0,0,2,2,37,1,45,No,1,0,0,0.0,0.0
1084,LATAM,141,256,Free,50,0,1,0,11,2,8,No,1,1,0,0.1953125,0.1953125
1085,LATAM,88,88,Whale,0,0,0,2,25,3,34,No,1,1,0,0.0,0.0
1086,EU,183,361,Free,0,1,2,2,41,5,31,No,1,1,0,0.0,0.0
1087,EU,66,275,Small Spender,5,0,0,1,27,3,30,Yes,1,0,0,0.01818181818181818,0.01818181818181818
1088,NA,69,336,Free,0,1,1,4,8,5,12,No,1,1,0,0.0,0.0
1089,LATAM,176,26,Small Spender,0,0,2,4,9,2,18,No,0,1,0,0.0,0.0
1090,NA,77,121,Small Spender,0,1,4,2,14,4,28,Yes,1,0,0,0.0,0.0
1091,LATAM,180,289,Small Spender,10,0,0,3,31,3,14,No,1,0,0,0.03460207612456748,0.03460207612456748
1092,EU,144,362,Whale,0,0,2,6,56,1,18,No,1,0,0,0.0,0.0
1093,EU,92,30,Free,0,0,0,4,54,5,12,Yes,1,1,1,0.0,0.0
1094,EU,9,202,Small Spender,100,1,2,5,11,4,33,Yes,1,1,0,0.49504950495049505,0.49504950495049505
1095,NA,99,36,Small Spender,0,0,1,1,56,5,2,Yes,1,1,0,0.0,0.0
1096,NA,105,125,Free,0,0,0,4,16,1,33,No,1,1,0,0.0,0.0
1097,NA,158,223,Free,0,1,4,3,46,2,36,Yes,1,1,0,0.0,0.0
1098,NA,179,235,Whale,50,0,2,0,8,4,22,No,1,1,1,0.2127659574468085,0.2127659574468085
1099,APAC,65,124,Free,0,0,2,2,17,3,3,No,1,0,0,0.0,0.0
1100,EU,140,171,Free,5,0,1,2,56,4,33,No,1,1,1,0.029239766081871343,0.029239766081871343
1101,NA,138,181,Free,200,0,5,6,57,3,30,No,1,0,0,1.1049723756906078,1.1049723756906078
1102,LATAM,153,215,Free,10,0,2,2,28,5,22,No,1,0,1,0.046511627906976744,0.046511627906976744
1103,LATAM,124,118,Dolphin,0,1,1,3,6,3,38,No,0,1,0,0.0,0.0
1104,LATAM,2,227,Free,10,0,2,5,24,2,22,No,0,0,0,0.04405286343612335,0.04405286343612335
1105,LATAM,92,37,Free,10,0,2,2,12,1,16,No,0,0,1,0.2702702702702703,0.2702702702702703
1106,NA,42,317,Small Spender,0,0,4,3,48,2,30,Yes,1,1,0,0.0,0.0
1107,EU,89,96,Free,0,0,0,4,36,3,33,No,1,1,0,0.0,0.0
1108,APAC,149,120,Small Spender,10,0,0,3,11,2,17,No,1,0,1,0.08333333333333333,0.08333333333333333
1109,APAC,115,12,Small Spender,0,0,3,2,44,3,1,Yes,1,0,0,0.0,0.0
1110,NA,157,122,Small Spender,0,0,0,3,34,5,13,Yes,1,1,1,0.0,0.0
1111,APAC,117,35,Small Spender,10,0,1,5,21,4,25,No,1,1,0,0.2857142857142857,0.2857142857142857
1112,NA,35,251,Free,50,0,0,2,14,2,25,No,0,1,0,0.199203187250996,0.199203187250996
1113,NA,0,67,Free,0,0,2,3,6,2,26,No,1,0,0,0.0,0.0
1114,EU,107,38,Free,0,0,3,2,37,0,31,Yes,1,1,0,0.0,0.0
1115,EU,89,280,Free,5,0,1,5,54,2,20,No,1,1,0,0.017857142857142856,0.017857142857142856
1116,EU,51,230,Free,5,1,1,3,5,4,18,No,1,1,0,0.021739130434782608,0.021739130434782608
1117,NA,14,337,Free,200,0,3,2,44,2,2,No,1,1,1,0.5934718100890207,0.5934718100890207
1118,LATAM,63,168,Free,5,0,2,2,36,5,25,No,1,1,0,0.02976190476190476,0.02976190476190476
1119,NA,90,328,Free,5,0,2,3,57,2,11,No,1,0,0,0.01524390243902439,0.01524390243902439
1120,NA,133,246,Free,200,0,1,4,48,1,19,No,1,0,0,0.8130081300813008,0.8130081300813008
1121,LATAM,109,79,Free,0,0,1,3,5,2,21,No,1,0,0,0.0,0.0
1122,LATAM,180,114,Free,0,0,4,1,50,1,16,Yes,1,0,0,0.0,0.0
1123,LATAM,48,301,Small Spender,0,0,1,4,49,2,23,Yes,0,0,0,0.0,0.0
1124,APAC,144,217,Small Spender,0,0,0,4,18,0,38,No,1,1,0,0.0,0.0
1125,APAC,102,200,Small Spender,0,1,5,3,32,4,25,Yes,1,0,0,0.0,0.0
1126,EU,134,352,Dolphin,0,1,1,1,4,4,19,Yes,1,1,0,0.0,0.0
1127,NA,78,242,Small Spender,5,0,3,2,46,3,22,No,0,0,0,0.02066115702479339,0.02066115702479339
1128,EU,153,13,Small Spender,50,0,0,5,32,3,5,No,1,0,0,3.8461538461538463,3.8461538461538463
1129,EU,114,207,Free,0,0,3,3,20,2,28,Yes,0,0,1,0.0,0.0
1130,NA,66,262,Free,0,0,2,3,14,2,21,No,1,0,0,0.0,0.0
1131,APAC,99,97,Small Spender,0,0,1,2,26,2,27,No,1,1,0,0.0,0.0
1132,EU,88,71,Free,5,0,3,2,29,1,32,No,1,1,0,0.07042253521126761,0.07042253521126761
1133,NA,124,303,Free,0,0,4,2,4,1,27,Yes,1,1,1,0.0,0.0
1134,NA,41,349,Free,100,0,0,6,22,3,26,No,1,0,1,0.28653295128939826,0.28653295128939826
1135,APAC,98,230,Free,0,0,0,4,45,3,31,No,1,0,1,0.0,0.0
1136,NA,119,357,Small Spender,0,0,0,0,40,1,11,Yes,1,1,0,0.0,0.0
1137,LATAM,101,300,Free,0,0,2,4,20,1,23,No,1,1,0,0.0,0.0
1138,EU,167,32,Free,0,1,5,2,0,1,18,No,1,0,0,0.0,0.0
1139,EU,138,250,Free,50,0,0,4,8,1,22,Yes,1,1,0,0.2,0.2
1140,EU,99,254,Small Spender,100,0,3,2,54,1,26,No,0,1,0,0.3937007874015748,0.3937007874015748
1141,APAC,110,259,Small Spender,0,1,2,2,33,1,16,No,1,0,0,0.0,0.0
1142,NA,114,182,Free,50,0,3,4,31,3,13,Yes,1,0,0,0.27472527472527475,0.27472527472527475
1143,APAC,120,340,Small Spender,0,0,2,1,47,3,34,No,1,1,1,0.0,0.0
1144,EU,8,166,Free,0,0,0,0,5,0,20,No,0,0,0,0.0,0.0
1145,NA,84,4,Small Spender,50,1,4,3,22,4,26,Yes,1,0,0,12.5,12.5
1146,LATAM,25,145,Small Spender,0,1,1,4,38,1,26,No,1,1,0,0.0,0.0
1147,APAC,163,165,Whale,0,0,3,2,15,0,32,Yes,1,0,0,0.0,0.0
1148,APAC,96,344,Free,0,0,1,4,16,4,19,No,1,0,1,0.0,0.0
1149,LATAM,90,362,Free,0,0,2,0,13,3,30,No,0,1,0,0.0,0.0
1150,LATAM,144,105,Free,0,0,1,1,14,3,15,No,1,0,1,0.0,0.0
1151,APAC,121,36,Free,50,0,0,3,46,3,21,No,1,0,0,1.3888888888888888,1.3888888888888888
1152,APAC,43,314,Free,0,1,1,3,41,3,28,No,1,0,1,0.0,0.0
1153,APAC,96,169,Free,0,1,2,5,3,2,20,No,1,1,0,0.0,0.0
1154,APAC,83,8,Free,0,1,3,5,37,3,13,Yes,1,1,0,0.0,0.0
1155,EU,12,86,Dolphin,0,0,3,5,41,4,25,Yes,1,1,0,0.0,0.0
1156,APAC,65,97,Free,10,1,0,5,52,3,4,Yes,1,1,0,0.10309278350515463,0.10309278350515463
1157,NA,90,315,Whale,100,0,4,0,59,2,3,No,0,0,0,0.31746031746031744,0.31746031746031744
1158,LATAM,94,30,Small Spender,200,0,1,3,25,2,38,Yes,1,0,0,6.666666666666667,6.666666666666667
1159,LATAM,25,101,Dolphin,0,0,1,1,5,1,19,Yes,1,1,1,0.0,0.0
1160,NA,157,67,Dolphin,200,1,1,2,55,2,40,No,0,0,1,2.985074626865672,2.985074626865672
1161,APAC,94,349,Small Spender,0,0,0,4,25,4,16,Yes,1,0,0,0.0,0.0
1162,NA,101,63,Small Spender,0,1,2,2,31,1,24,No,1,0,0,0.0,0.0
1163,NA,120,32,Free,10,0,4,3,18,3,25,Yes,1,1,1,0.3125,0.3125
1164,APAC,60,87,Free,0,0,1,3,49,1,35,No,1,0,0,0.0,0.0
1165,NA,122,211,Dolphin,0,0,3,3,43,3,19,No,1,0,0,0.0,0.0
1166,APAC,81,51,Free,100,0,3,3,37,2,18,No,1,0,0,1.9607843137254901,1.9607843137254901
1167,APAC,55,63,Free,10,0,2,2,44,3,22,No,1,0,1,0.15873015873015872,0.15873015873015872
1168,EU,128,80,Small Spender,0,0,2,2,22,3,19,No,1,0,0,0.0,0.0
1169,NA,174,343,Free,10,0,3,1,9,4,13,No,1,0,1,0.029154518950437316,0.029154518950437316
1170,NA,136,232,Small Spender,50,0,1,5,45,1,32,No,1,0,1,0.21551724137931033,0.21551724137931033
1171,EU,146,101,Free,100,1,4,3,56,5,22,No,0,1,0,0.9900990099009901,0.9900990099009901
1172,LATAM,73,129,Small Spender,0,0,1,3,39,0,23,Yes,1,0,0,0.0,0.0
1173,EU,20,19,Free,10,0,3,1,13,5,21,No,1,1,0,0.5263157894736842,0.5263157894736842
1174,NA,174,357,Dolphin,10,0,1,1,9,2,28,No,1,1,1,0.028011204481792718,0.028011204481792718
1175,EU,202,94,Free,5,0,2,2,28,6,24,No,1,1,1,0.05319148936170213,0.05319148936170213
1176,EU,177,81,Small Spender,5,1,3,3,8,4,41,No,1,1,0,0.06172839506172839,0.06172839506172839
1177,APAC,83,103,Free,0,0,1,2,21,4,7,No,0,1,0,0.0,0.0
1178,NA,42,154,Free,0,0,0,3,3,3,18,No,1,1,0,0.0,0.0
1179,APAC,46,269,Free,200,1,2,1,24,2,15,No,1,1,0,0.7434944237918215,0.7434944237918215
1180,EU,15,118,Free,0,1,1,2,46,3,24,Yes,1,1,0,0.0,0.0
1181,LATAM,94,342,Small Spender,0,1,2,0,16,1,30,Yes,0,0,0,0.0,0.0
1182,NA,180,279,Free,10,0,3,9,49,3,32,No,0,0,1,0.035842293906810034,0.035842293906810034
1183,EU,92,363,Free,0,1,2,4,33,4,8,Yes,1,0,0,0.0,0.0
1184,LATAM,115,225,Free,0,0,1,2,46,1,25,No,1,1,0,0.0,0.0
1185,NA,168,268,Dolphin,0,0,2,0,39,4,22,No,1,0,0,0.0,0.0
1186,LATAM,79,137,Free,5,0,1,4,4,5,41,Yes,1,1,1,0.0364963503649635,0.0364963503649635
1187,APAC,201,226,Free,100,0,1,0,16,0,33,Yes,1,0,1,0.4424778761061947,0.4424778761061947
1188,NA,199,334,Small Spender,10,1,3,3,13,1,7,Yes,1,1,1,0.029940119760479042,0.029940119760479042
1189,NA,93,229,Dolphin,0,1,2,1,8,3,36,Yes,1,0,0,0.0,0.0
1190,APAC,71,323,Dolphin,200,1,1,4,38,2,25,Yes,1,1,0,0.6191950464396285,0.6191950464396285
1191,NA,134,108,Dolphin,0,0,4,4,46,1,21,Yes,1,1,0,0.0,0.0
1192,EU,82,300,Free,0,1,1,2,24,2,5,Yes,1,0,0,0.0,0.0
1193,NA,42,7,Small Spender,0,0,2,2,50,4,17,No,1,0,0,0.0,0.0
1194,EU,164,128,Small Spender,200,0,4,4,44,4,39,No,1,0,1,1.5625,1.5625
1195,NA,160,353,Dolphin,0,0,3,6,49,4,21,No,1,0,1,0.0,0.0
1196,LATAM,107,267,Free,5,0,5,0,53,1,20,Yes,1,1,0,0.018726591760299626,0.018726591760299626
1197,LATAM,36,173,Dolphin,0,0,1,3,27,3,32,No,1,1,1,0.0,0.0
1198,LATAM,38,214,Free,0,1,2,6,45,4,3,No,1,0,0,0.0,0.0
1199,APAC,105,247,Small Spender,100,0,1,7,0,3,16,Yes,1,0,0,0.4048582995951417,0.4048582995951417
1200,NA,75,106,Free,0,1,6,3,37,4,25,No,0,1,0,0.0,0.0
1201,APAC,82,83,Free,10,0,2,4,5,3,47,No,1,1,1,0.12048192771084337,0.12048192771084337
1202,NA,151,292,Free,0,0,4,4,3,2,29,No,1,1,0,0.0,0.0
1203,NA,136,203,Free,10,0,1,1,43,1,11,Yes,1,1,0,0.04926108374384237,0.04926108374384237
1204,NA,168,41,Small Spender,50,1,1,8,17,4,23,No,1,1,0,1.2195121951219512,1.2195121951219512
1205,EU,50,205,Small Spender,0,0,1,1,34,2,19,No,0,0,0,0.0,0.0
1206,APAC,82,348,Small Spender,0,0,2,4,15,2,19,Yes,1,0,0,0.0,0.0
1207,APAC,137,49,Free,200,0,1,3,4,4,19,No,1,1,0,4.081632653061225,4.081632653061225
1208,EU,122,143,Whale,50,0,0,3,3,2,21,No,1,0,1,0.34965034965034963,0.34965034965034963
1209,NA,176,141,Small Spender,0,0,2,2,36,4,8,No,1,1,0,0.0,0.0
1210,LATAM,121,53,Free,5,0,2,5,10,2,28,No,0,0,0,0.09433962264150944,0.09433962264150944
1211,EU,192,107,Small Spender,10,0,3,3,58,4,18,No,1,0,0,0.09345794392523364,0.09345794392523364
1212,EU,127,33,Free,0,0,1,0,15,5,12,Yes,1,1,0,0.0,0.0
1213,NA,153,200,Free,0,0,1,1,22,1,4,Yes,1,1,0,0.0,0.0
1214,APAC,83,119,Free,200,1,3,4,50,1,18,No,1,0,0,1.680672268907563,1.680672268907563
1215,APAC,100,288,Free,100,0,7,5,3,5,19,No,1,1,1,0.3472222222222222,0.3472222222222222
1216,NA,145,229,Free,50,0,1,3,20,2,34,No,1,0,0,0.2183406113537118,0.2183406113537118
1217,NA,180,118,Free,0,0,4,3,33,4,25,No,1,1,1,0.0,0.0
1218,APAC,136,176,Dolphin,200,1,3,2,58,2,19,No,0,0,1,1.1363636363636365,1.1363636363636365
1219,APAC,95,185,Free,5,0,2,1,49,1,13,No,0,1,1,0.02702702702702703,0.02702702702702703
1220,NA,168,318,Free,0,0,2,4,25,3,13,No,1,0,0,0.0,0.0
1221,LATAM,0,338,Whale,5,1,3,1,43,2,22,No,1,1,0,0.014792899408284023,0.014792899408284023
1222,NA,28,215,Free,50,1,0,3,38,2,12,No,1,1,0,0.23255813953488372,0.23255813953488372
1223,EU,134,221,Small Spender,0,0,4,5,26,2,3,Yes,1,0,1,0.0,0.0
1224,LATAM,100,130,Free,100,1,6,0,11,0,22,No,1,1,0,0.7692307692307693,0.7692307692307693
1225,EU,130,333,Free,100,0,0,1,19,2,23,No,1,1,1,0.3003003003003003,0.3003003003003003
1226,EU,103,272,Free,0,1,3,5,44,4,27,No,1,0,0,0.0,0.0
1227,EU,128,246,Whale,100,0,3,3,35,0,21,No,1,0,0,0.4065040650406504,0.4065040650406504
1228,NA,59,123,Free,100,0,0,2,44,4,21,No,1,1,0,0.8130081300813008,0.8130081300813008
1229,LATAM,128,8,Free,0,1,2,3,36,1,18,Yes,1,0,0,0.0,0.0
1230,EU,149,67,Dolphin,0,0,3,3,39,3,36,No,1,0,0,0.0,0.0
1231,LATAM,161,115,Whale,0,0,0,2,23,3,1,Yes,1,1,0,0.0,0.0
1232,NA,200,288,Free,0,0,0,3,18,2,32,Yes,1,1,0,0.0,0.0
1233,NA,112,105,Small Spender,10,0,1,5,53,1,13,Yes,1,0,0,0.09523809523809523,0.09523809523809523
1234,NA,113,25,Free,0,0,0,2,17,1,21,Yes,1,0,0,0.0,0.0
1235,APAC,23,53,Free,200,0,3,7,42,1,17,No,1,1,0,3.7735849056603774,3.7735849056603774
1236,EU,73,247,Free,200,0,3,2,5,2,20,No,0,1,0,0.8097165991902834,0.8097165991902834
1237,LATAM,90,337,Free,0,0,3,3,14,3,25,No,1,0,1,0.0,0.0
1238,EU,152,281,Free,0,0,3,4,37,3,33,No,1,0,0,0.0,0.0
1239,LATAM,69,33,Free,0,0,1,2,36,1,19,Yes,1,1,0,0.0,0.0
1240,NA,139,287,Free,0,0,0,4,24,1,14,Yes,1,1,0,0.0,0.0
1241,LATAM,99,36,Free,0,0,3,5,49,0,24,No,1,1,0,0.0,0.0
1242,APAC,91,343,Free,0,1,1,4,33,1,32,No,0,0,0,0.0,0.0
1243,APAC,112,239,Whale,0,0,1,6,32,3,9,No,1,1,0,0.0,0.0
1244,APAC,80,217,Small Spender,0,0,1,5,26,0,44,No,0,1,1,0.0,0.0
1245,APAC,78,177,Free,100,0,1,0,8,3,30,No,1,0,1,0.5649717514124294,0.5649717514124294
1246,EU,14,44,Dolphin,0,1,2,2,32,3,20,No,1,1,0,0.0,0.0
1247,NA,87,304,Free,0,0,2,4,58,0,29,No,1,1,1,0.0,0.0
1248,NA,76,158,Free,5,0,2,1,40,3,22,No,0,0,1,0.03164556962025317,0.03164556962025317
1249,LATAM,74,269,Free,0,1,1,4,16,1,27,No,1,1,0,0.0,0.0
1250,EU,120,171,Free,0,0,3,3,52,3,27,No,1,1,0,0.0,0.0
1251,APAC,132,221,Small Spender,5,1,3,1,35,5,23,Yes,1,1,0,0.02262443438914027,0.02262443438914027
1252,EU,111,230,Whale,0,0,1,3,47,3,23,No,1,0,0,0.0,0.0
1253,NA,149,91,Free,0,0,0,4,2,4,19,No,0,1,0,0.0,0.0
1254,NA,128,131,Free,0,0,2,4,29,4,19,No,1,0,0,0.0,0.0
1255,APAC,85,226,Free,0,0,0,3,39,4,9,No,1,0,0,0.0,0.0
1256,EU,76,225,Free,0,0,0,3,15,2,1,No,1,0,0,0.0,0.0
1257,NA,115,143,Small Spender,10,0,0,1,20,0,19,No,0,1,1,0.06993006993006994,0.06993006993006994
1258,EU,128,66,Small Spender,0,0,0,1,42,2,15,No,1,1,0,0.0,0.0
1259,NA,169,28,Free,0,1,2,0,38,2,30,No,1,1,1,0.0,0.0
1260,EU,159,125,Small Spender,10,1,1,3,53,4,21,No,1,0,1,0.08,0.08
1261,NA,72,212,Free,100,0,0,4,8,2,32,No,1,1,0,0.4716981132075472,0.4716981132075472
1262,APAC,94,80,Whale,50,0,1,2,44,2,13,No,1,0,1,0.625,0.625
1263,NA,133,238,Free,0,0,0,2,5,0,17,No,1,1,0,0.0,0.0
1264,EU,153,132,Small Spender,0,0,3,0,29,2,26,No,0,1,1,0.0,0.0
1265,NA,146,328,Free,0,0,1,3,45,1,41,No,1,1,0,0.0,0.0
1266,NA,96,300,Free,50,0,1,0,45,2,25,No,1,0,1,0.16666666666666666,0.16666666666666666
1267,EU,37,119,Small Spender,50,0,4,3,23,0,3,Yes,1,1,0,0.42016806722689076,0.42016806722689076
1268,EU,50,46,Free,0,0,2,3,9,5,24,Yes,1,1,0,0.0,0.0
1269,EU,113,84,Dolphin,0,0,4,4,53,2,17,No,1,0,1,0.0,0.0
1270,NA,117,282,Free,0,0,2,1,33,2,20,No,1,0,0,0.0,0.0
1271,APAC,45,352,Dolphin,0,1,2,3,40,5,20,No,1,0,0,0.0,0.0
1272,LATAM,102,13,Whale,200,0,2,6,54,2,30,No,0,0,0,15.384615384615385,15.384615384615385
1273,APAC,131,125,Free,0,0,1,1,38,2,27,No,0,0,0,0.0,0.0
1274,NA,42,325,Free,0,0,4,2,31,4,21,No,1,1,1,0.0,0.0
1275,EU,155,172,Small Spender,50,0,0,4,25,2,18,No,1,0,0,0.29069767441860467,0.29069767441860467
1276,NA,81,234,Free,0,0,1,3,56,2,34,No,0,0,0,0.0,0.0
1277,NA,162,181,Dolphin,0,0,4,2,27,2,24,No,0,1,0,0.0,0.0
1278,LATAM,73,51,Free,0,0,1,2,4,4,8,Yes,0,0,0,0.0,0.0
1279,NA,48,269,Small Spender,0,0,4,3,53,5,18,No,1,0,0,0.0,0.0
1280,EU,77,169,Free,0,0,2,3,2,3,36,No,1,1,0,0.0,0.0
1281,EU,95,316,Small Spender,0,0,0,4,6,1,32,No,1,0,1,0.0,0.0
1282,APAC,80,288,Free,0,1,1,2,21,2,15,No,1,0,0,0.0,0.0
1283,EU,89,274,Small Spender,0,0,1,1,29,4,14,No,1,0,0,0.0,0.0
1284,NA,116,349,Free,0,0,4,3,27,2,23,No,0,1,0,0.0,0.0
1285,NA,91,207,Free,50,1,2,1,23,2,11,No,1,0,1,0.24154589371980675,0.24154589371980675
1286,EU,96,148,Whale,0,0,3,4,24,1,24,No,1,0,0,0.0,0.0
1287,NA,14,300,Small Spender,0,0,2,4,33,3,13,No,1,0,1,0.0,0.0
1288,EU,119,37,Whale,0,0,3,3,26,5,31,No,1,1,0,0.0,0.0
1289,NA,95,161,Free,0,0,0,3,56,2,14,No,1,1,1,0.0,0.0
1290,NA,180,275,Small Spender,0,1,2,3,44,1,18,Yes,1,1,0,0.0,0.0
1291,EU,53,288,Small Spender,10,0,3,3,7,2,21,No,0,1,0,0.034722222222222224,0.034722222222222224
1292,NA,9,106,Small Spender,0,0,2,5,42,3,14,Yes,0,0,1,0.0,0.0
1293,EU,130,22,Free,5,0,1,4,31,2,17,Yes,1,0,0,0.22727272727272727,0.22727272727272727
1294,APAC,117,233,Free,0,0,1,0,39,3,27,No,1,1,1,0.0,0.0
1295,APAC,49,122,Dolphin,50,0,0,3,46,4,9,Yes,1,1,0,0.4098360655737705,0.4098360655737705
1296,NA,23,129,Free,200,1,3,3,44,2,23,Yes,1,1,1,1.550387596899225,1.550387596899225
